Id,Channel Identifier,Abs. Time,Sender,Message,ID,Avatar,
32583,GSL_G.2_main_1,1700069037693,P.23,what were/are you involved in?,"""P.20_P.23""",976819,elephant.png
32584,GSL_G.2_main_1,1700069037822,P.22,what psych class are you in?,"""P.18_P.22""",504005,dog.png
32585,GSL_G.2_main_1,1700069040030,P.16,I didn't take any classes over the summer I was just here because I lived really close,"""P.16_P.23""",661074,racoon.png
32586,GSL_G.2_main_1,1700069040294,P.14,I'm in Kellogg,"""P.14_P.20""",464297,rabbit.png
32587,GSL_G.2_main_1,1700069043250,P.18,What’s your favorite movie you’ve seen this school year,"""P.18_P.19""",551759,bear.png
32588,GSL_G.2_main_1,1700069044466,P.19,Yeahh! Thank you for the kind words,"""P.19_P.22""",90887,panda.png
32589,GSL_G.2_main_1,1700069054438,P.15,"its really pretty up there because its more upstate, when i went for the first time i was pretty surprised because i only associated new york with nyc and i didn't realize that there was a lot of natural beauty and not just city","""P.15_P.17""",90684,monkey.png
32590,GSL_G.2_main_1,1700069054791,P.22,what psych class are you in?,"""P.19_P.22""",504005,dog.png
32591,GSL_G.2_main_1,1700069056923,P.18,Who’s your number one most listened to artist,"""P.17_P.18""",551759,bear.png
32592,GSL_G.2_main_1,1700069060704,P.16,1 person literally only 2 people got admitted and we're the only two here,"""P.16_P.20""",661074,racoon.png
32593,GSL_G.2_main_1,1700069061169,P.20,im in a chamber orchestra group and im in this thing called camp kesem,"""P.20_P.23""",594825,Pig.png
32594,GSL_G.2_main_1,1700069068599,P.16,psychology wbu,"""P.16_P.19""",661074,racoon.png
32595,GSL_G.2_main_1,1700069073643,P.14,Thanks yeah I want to do education policy but have to apply in,"""P.14_P.16""",464297,rabbit.png
32596,GSL_G.2_main_1,1700069076141,P.20,and a few other things but i think ill have to drop some next semester lol,"""P.20_P.23""",594825,Pig.png
32597,GSL_G.2_main_1,1700069077753,P.18,What’s your favorite library at uva,"""P.16_P.18""",551759,bear.png
32598,GSL_G.2_main_1,1700069078579,P.23,hmm I'd say either mint chocolate chip or cookies and cream but for ben and jerrys I always get half baked,"""P.18_P.23""",976819,elephant.png
32599,GSL_G.2_main_1,1700069079032,P.20,wbu?,"""P.20_P.23""",594825,Pig.png
32600,GSL_G.2_main_1,1700069082006,P.23,hbu,"""P.18_P.23""",976819,elephant.png
32601,GSL_G.2_main_1,1700069083012,P.19,Thanks for that :D,"""P.19_P.21""",90887,panda.png
32602,GSL_G.2_main_1,1700069084621,P.15,yes i make the dough from scratch and then i actually make my own sweetened condensed milk to put in it so it tastes amazing,"""P.15_P.20""",90684,monkey.png
32603,GSL_G.2_main_1,1700069085674,P.14,Is there a specific field of psych you're interested in?,"""P.14_P.16""",464297,rabbit.png
32604,GSL_G.2_main_1,1700069087577,P.20,thats a hard one,"""P.18_P.20""",594825,Pig.png
32605,GSL_G.2_main_1,1700069098532,P.19,psyc2600 Intro to social,"""P.19_P.22""",90887,panda.png
32606,GSL_G.2_main_1,1700069099833,P.18,What’s your favorite style of architecture,"""P.15_P.18""",551759,bear.png
32607,GSL_G.2_main_1,1700069102473,P.19,what about you,"""P.19_P.22""",90887,panda.png
32608,GSL_G.2_main_1,1700069111011,P.18,I’m in cognitive psych,"""P.18_P.22""",551759,bear.png
32609,GSL_G.2_main_1,1700069111664,P.20,honestly i havent been to many but i do like roots a lot,"""P.18_P.20""",594825,Pig.png
32610,GSL_G.2_main_1,1700069113634,P.15,i'm trying to decide what other pies to make but i'm thinking of doing an apple pie and then a pecan pie,"""P.15_P.20""",90684,monkey.png
32611,GSL_G.2_main_1,1700069113958,P.21,no problem :),"""P.19_P.21""",696373,dog2.png
32612,GSL_G.2_main_1,1700069116191,P.22,I'm in abnormal psych,"""P.19_P.22""",504005,dog.png
32613,GSL_G.2_main_1,1700069117951,P.18,It’s super interesting but super test heavy,"""P.18_P.22""",551759,bear.png
32614,GSL_G.2_main_1,1700069123054,P.20,woah thats crazy,"""P.16_P.20""",594825,Pig.png
32615,GSL_G.2_main_1,1700069124290,P.22,how's your prof?,"""P.19_P.22""",504005,dog.png
32616,GSL_G.2_main_1,1700069126894,P.20,were you friends?,"""P.16_P.20""",594825,Pig.png
32617,GSL_G.2_main_1,1700069128963,P.21,are you excited for break next week?,"""P.19_P.21""",696373,dog2.png
32618,GSL_G.2_main_1,1700069129696,P.18,I love cookies and cream,"""P.18_P.23""",551759,bear.png
32619,GSL_G.2_main_1,1700069130169,P.20,or are you now?,"""P.16_P.20""",594825,Pig.png
32620,GSL_G.2_main_1,1700069131231,P.15,"good, i'm so ready for thanksgiving break","""P.15_P.16""",90684,monkey.png
32621,GSL_G.2_main_1,1700069136677,P.22,do you like the class?,"""P.19_P.22""",504005,dog.png
32622,GSL_G.2_main_1,1700069140088,P.18,It’s been pretty good,"""P.18_P.21""",551759,bear.png
32623,GSL_G.2_main_1,1700069143918,P.20,omg that sounds amazing,"""P.15_P.20""",594825,Pig.png
32624,GSL_G.2_main_1,1700069144660,P.15,i'm good! what about you?,"""P.15_P.23""",90684,monkey.png
32625,GSL_G.2_main_1,1700069148617,P.18,All of my classes have been manageable,"""P.18_P.21""",551759,bear.png
32626,GSL_G.2_main_1,1700069156549,P.20,a good apple pie always hits,"""P.15_P.20""",594825,Pig.png
32627,GSL_G.2_main_1,1700069161352,P.18,Roots is really good,"""P.18_P.20""",551759,bear.png
32628,GSL_G.2_main_1,1700069163777,P.22,oooh do you learn about the process of learning?,"""P.18_P.22""",504005,dog.png
32629,GSL_G.2_main_1,1700069164264,P.21,that's good,"""P.18_P.21""",696373,dog2.png
32630,GSL_G.2_main_1,1700069165783,P.18,I haven’t been in a while,"""P.18_P.20""",551759,bear.png
32631,GSL_G.2_main_1,1700069167688,P.20,im so sorry,"""P.14_P.20""",594825,Pig.png
32632,GSL_G.2_main_1,1700069180440,P.18,Lile Maupin,"""P.14_P.18""",551759,bear.png
32633,GSL_G.2_main_1,1700069183923,P.18,Wbu,"""P.14_P.18""",551759,bear.png
32634,GSL_G.2_main_1,1700069185059,P.20,what about you?,"""P.18_P.20""",594825,Pig.png
32635,GSL_G.2_main_1,1700069193206,P.18,Yes exactly,"""P.18_P.22""",551759,bear.png
32636,GSL_G.2_main_1,1700069196167,P.23,ohh cool I'm mainly doing the society of women engineers and all girls stem society this semester and then im now j playing soccer for fun but I had played travel since 3rd grade,"""P.20_P.23""",976819,elephant.png
32637,GSL_G.2_main_1,1700069205095,P.18,I wanna go into education so I feel like the class is super helpful,"""P.18_P.22""",551759,bear.png
32638,GSL_G.2_main_1,1700069205711,P.20,hi!,"""P.19_P.20""",594825,Pig.png
32639,GSL_G.2_main_1,1700069207007,P.16,i've only been to clark and clem and so far I think I prefer clem but I need to go explore the others,"""P.16_P.18""",661074,racoon.png
32640,GSL_G.2_main_1,1700069209062,P.19,"<An Inspector Calls>, it's a detective movie","""P.18_P.19""",90887,panda.png
32641,GSL_G.2_main_1,1700069210781,P.23,what's camp kesem?,"""P.20_P.23""",976819,elephant.png
32642,GSL_G.2_main_1,1700069212762,P.19,what about you,"""P.18_P.19""",90887,panda.png
32643,GSL_G.2_main_1,1700069223974,P.19,maybe Economics,"""P.16_P.19""",90887,panda.png
32644,GSL_G.2_main_1,1700069225148,P.18,Probably asados or the boba place,"""P.18_P.20""",551759,bear.png
32645,GSL_G.2_main_1,1700069228666,P.22,omg I have a class i can recommend if you're interested,"""P.18_P.22""",504005,dog.png
32646,GSL_G.2_main_1,1700069231293,P.23,oh sick,"""P.18_P.23""",976819,elephant.png
32647,GSL_G.2_main_1,1700069231758,P.19,which class are you in?,"""P.16_P.19""",90887,panda.png
32648,GSL_G.2_main_1,1700069237381,P.17,Wow that's great to know,"""P.15_P.17""",694133,donkey.png
32649,GSL_G.2_main_1,1700069237397,P.20,thats awesome!,"""P.20_P.23""",594825,Pig.png
32650,GSL_G.2_main_1,1700069237585,P.18,Ooh cool I haven’t seen it,"""P.18_P.19""",551759,bear.png
32651,GSL_G.2_main_1,1700069240419,P.23,is ice cream your favorite dessert?,"""P.18_P.23""",976819,elephant.png
32652,GSL_G.2_main_1,1700069242534,P.16,i mean we weren't friends friends but we stick together us small town folk,"""P.16_P.20""",661074,racoon.png
32653,GSL_G.2_main_1,1700069242612,P.19,Yeah I like it,"""P.19_P.22""",90887,panda.png
32654,GSL_G.2_main_1,1700069248465,P.18,I just watched alien last night and it was really good,"""P.18_P.19""",551759,bear.png
32655,GSL_G.2_main_1,1700069251564,P.19,My professor she is great,"""P.19_P.22""",90887,panda.png
32656,GSL_G.2_main_1,1700069252246,P.22,I'm in intro to educational psychology rn and that's offered in the ed school at ridley hall,"""P.18_P.22""",504005,dog.png
32657,GSL_G.2_main_1,1700069253753,P.20,its this camp that people here volunteer at for children whose parents have cancer,"""P.20_P.23""",594825,Pig.png
32658,GSL_G.2_main_1,1700069264390,P.19,It's a very large lecture,"""P.19_P.22""",90887,panda.png
32659,GSL_G.2_main_1,1700069264525,P.18,Clark is so beautiful,"""P.16_P.18""",551759,bear.png
32660,GSL_G.2_main_1,1700069264639,P.16,Prob clinical psych so like therapy,"""P.14_P.16""",661074,racoon.png
32661,GSL_G.2_main_1,1700069269911,P.20,ooh boba is a good answer,"""P.18_P.20""",594825,Pig.png
32662,GSL_G.2_main_1,1700069270412,P.19,how's your professor?,"""P.19_P.22""",90887,panda.png
32663,GSL_G.2_main_1,1700069270751,P.23,ohh cool,"""P.16_P.23""",976819,elephant.png
32664,GSL_G.2_main_1,1700069272234,P.18,You should check out the music library,"""P.16_P.18""",551759,bear.png
32665,GSL_G.2_main_1,1700069275699,P.14,Ha yeah,"""P.14_P.20""",464297,rabbit.png
32666,GSL_G.2_main_1,1700069277170,P.14,its a hike,"""P.14_P.20""",464297,rabbit.png
32667,GSL_G.2_main_1,1700069278698,P.23,did you always want to come to uva?,"""P.16_P.23""",976819,elephant.png
32668,GSL_G.2_main_1,1700069281547,P.19,Yayyyy,"""P.19_P.21""",90887,panda.png
32669,GSL_G.2_main_1,1700069282930,P.17,Do you generally prefer cities or nature?,"""P.15_P.17""",694133,donkey.png
32670,GSL_G.2_main_1,1700069283025,P.14,Cool,"""P.14_P.18""",464297,rabbit.png
32671,GSL_G.2_main_1,1700069283218,P.16,me tooo i can't wait to go home on friday,"""P.15_P.16""",661074,racoon.png
32672,GSL_G.2_main_1,1700069285548,P.14,I'm in Kellogg,"""P.14_P.18""",464297,rabbit.png
32673,GSL_G.2_main_1,1700069286330,P.19,Definitely!,"""P.19_P.21""",90887,panda.png
32674,GSL_G.2_main_1,1700069288983,P.18,I haven’t gone many times but it’s always so good,"""P.18_P.20""",551759,bear.png
32675,GSL_G.2_main_1,1700069289070,P.23,oh cool!,"""P.14_P.23""",976819,elephant.png
32676,GSL_G.2_main_1,1700069290994,P.14,Oh awesome,"""P.14_P.16""",464297,rabbit.png
32677,GSL_G.2_main_1,1700069292683,P.19,what are your plans for the break,"""P.19_P.21""",90887,panda.png
32678,GSL_G.2_main_1,1700069293034,P.21,Nice!,"""P.19_P.21""",696373,dog2.png
32679,GSL_G.2_main_1,1700069295390,P.23,I'm in page!,"""P.14_P.23""",976819,elephant.png
32680,GSL_G.2_main_1,1700069295891,P.16,I would say either clark or clem wbu,"""P.16_P.18""",661074,racoon.png
32681,GSL_G.2_main_1,1700069296342,P.20,yeah definitely,"""P.18_P.20""",594825,Pig.png
32682,GSL_G.2_main_1,1700069297538,P.18,No way,"""P.18_P.22""",551759,bear.png
32683,GSL_G.2_main_1,1700069297577,P.15,to be honest i'm not really sure about the different types of architecture but i've always thought that gothic architecture is really pretty,"""P.15_P.18""",90684,monkey.png
32684,GSL_G.2_main_1,1700069299273,P.22,and you can get ed school credit since that's not through the psych department,"""P.18_P.22""",504005,dog.png
32685,GSL_G.2_main_1,1700069301849,P.15,what about you?,"""P.15_P.18""",90684,monkey.png
32686,GSL_G.2_main_1,1700069307802,P.15,definitely nature,"""P.15_P.17""",90684,monkey.png
32687,GSL_G.2_main_1,1700069307866,P.16,hey,"""P.16_P.21""",661074,racoon.png
32688,GSL_G.2_main_1,1700069308077,P.23,do you like uva so far?,"""P.14_P.23""",976819,elephant.png
32689,GSL_G.2_main_1,1700069308412,P.18,I’m planning on transferring to the ed school,"""P.18_P.22""",551759,bear.png
32690,GSL_G.2_main_1,1700069311297,P.19,Hello :),"""P.19_P.20""",90887,panda.png
32691,GSL_G.2_main_1,1700069312269,P.20,my friend and i went to every boba place where i live and ranked them,"""P.18_P.20""",594825,Pig.png
32692,GSL_G.2_main_1,1700069320888,P.22,Sara Rimm-Kaufman is the prof who's teaching this class this sem,"""P.18_P.22""",504005,dog.png
32693,GSL_G.2_main_1,1700069323101,P.15,i grew up in the country on a farm so nature reminds me of home a lot,"""P.15_P.17""",90684,monkey.png
32694,GSL_G.2_main_1,1700069323871,P.18,Nah,"""P.18_P.23""",551759,bear.png
32695,GSL_G.2_main_1,1700069326445,P.22,I highly recommend her,"""P.18_P.22""",504005,dog.png
32696,GSL_G.2_main_1,1700069326780,P.16,clinical psych so like therapy,"""P.14_P.16""",661074,racoon.png
32697,GSL_G.2_main_1,1700069326936,P.15,what about you,"""P.15_P.17""",90684,monkey.png
32698,GSL_G.2_main_1,1700069338853,P.15,yes especially with ice cream on top,"""P.15_P.20""",90684,monkey.png
32699,GSL_G.2_main_1,1700069340778,P.23,ohh that's awesome,"""P.20_P.23""",976819,elephant.png
32700,GSL_G.2_main_1,1700069342135,P.20,haha yeah that makes sense,"""P.16_P.20""",594825,Pig.png
32701,GSL_G.2_main_1,1700069342224,P.18,I love deserts that aren’t super sweet,"""P.18_P.23""",551759,bear.png
32702,GSL_G.2_main_1,1700069342911,P.19,which year are you in :),"""P.19_P.20""",90887,panda.png
32703,GSL_G.2_main_1,1700069345093,P.21,I'm going home and my sister that's in Nigeria is coming to visit so I can't wait to see her,"""P.19_P.21""",696373,dog2.png
32704,GSL_G.2_main_1,1700069350447,P.20,how far is lynchburg from here?,"""P.16_P.20""",594825,Pig.png
32705,GSL_G.2_main_1,1700069350934,P.22,Do you plan on doing YSL?,"""P.18_P.22""",504005,dog.png
32706,GSL_G.2_main_1,1700069350939,P.21,hey,"""P.16_P.21""",696373,dog2.png
32707,GSL_G.2_main_1,1700069353507,P.23,how long have you worked there?,"""P.20_P.23""",976819,elephant.png
32708,GSL_G.2_main_1,1700069354562,P.15,did you know that it's a midwestern thing for people to put cheddar cheese on their apple pie,"""P.15_P.20""",90684,monkey.png
32709,GSL_G.2_main_1,1700069356208,P.18,That’s really good to know,"""P.18_P.22""",551759,bear.png
32710,GSL_G.2_main_1,1700069356256,P.16,yooo,"""P.16_P.22""",661074,racoon.png
32711,GSL_G.2_main_1,1700069360177,P.21,how are you?,"""P.16_P.21""",696373,dog2.png
32712,GSL_G.2_main_1,1700069361865,P.18,Yes!!,"""P.18_P.22""",551759,bear.png
32713,GSL_G.2_main_1,1700069369073,P.20,i have actually heard that but i thought it was a joke,"""P.15_P.20""",594825,Pig.png
32714,GSL_G.2_main_1,1700069369099,P.19,That's fantastic,"""P.19_P.21""",90887,panda.png
32715,GSL_G.2_main_1,1700069374796,P.18,That sounds so fun,"""P.18_P.20""",551759,bear.png
32716,GSL_G.2_main_1,1700069375389,P.15,haha are you skipping class on monday and tuesday,"""P.15_P.16""",90684,monkey.png
32717,GSL_G.2_main_1,1700069377339,P.21,what about you?,"""P.19_P.21""",696373,dog2.png
32718,GSL_G.2_main_1,1700069378159,P.19,I also miss my sister,"""P.19_P.21""",90887,panda.png
32719,GSL_G.2_main_1,1700069380249,P.20,i guess it could be good??,"""P.15_P.20""",594825,Pig.png
32720,GSL_G.2_main_1,1700069381765,P.23,ohh interesting,"""P.18_P.23""",976819,elephant.png
32721,GSL_G.2_main_1,1700069384942,P.18,We only had two boba places where I lived,"""P.18_P.20""",551759,bear.png
32722,GSL_G.2_main_1,1700069386763,P.21,aww,"""P.19_P.21""",696373,dog2.png
32723,GSL_G.2_main_1,1700069387674,P.23,what year are you?,"""P.18_P.23""",976819,elephant.png
32724,GSL_G.2_main_1,1700069394912,P.22,"I really like him too, he's very distinguished in his field and so his lectures are really engaging as well","""P.19_P.22""",504005,dog.png
32725,GSL_G.2_main_1,1700069399315,P.18,Prolly Clark,"""P.16_P.18""",551759,bear.png
32726,GSL_G.2_main_1,1700069402648,P.23,good as well haha,"""P.15_P.23""",976819,elephant.png
32727,GSL_G.2_main_1,1700069405183,P.20,at least you get a good workout in!,"""P.14_P.20""",594825,Pig.png
32728,GSL_G.2_main_1,1700069405501,P.15,"i guess it might be, i might have to try it over break","""P.15_P.20""",90684,monkey.png
32729,GSL_G.2_main_1,1700069408010,P.23,what year are you?,"""P.15_P.23""",976819,elephant.png
32730,GSL_G.2_main_1,1700069408954,P.22,I'm not sure if he'll be retiring this sem tho,"""P.19_P.22""",504005,dog.png
32731,GSL_G.2_main_1,1700069413351,P.18,Idk much about architecture either tbh,"""P.15_P.18""",551759,bear.png
32732,GSL_G.2_main_1,1700069415070,P.15,maybe the salty sweet contrast makes it work somehow,"""P.15_P.20""",90684,monkey.png
32733,GSL_G.2_main_1,1700069418588,P.20,"im a first year, wbu?","""P.19_P.20""",594825,Pig.png
32734,GSL_G.2_main_1,1700069421885,P.15,haha,"""P.15_P.18""",90684,monkey.png
32735,GSL_G.2_main_1,1700069423450,P.23,hii what's your favorite animal?,"""P.22_P.23""",976819,elephant.png
32736,GSL_G.2_main_1,1700069423964,P.18,I think UVAs architecture is super cool though,"""P.15_P.18""",551759,bear.png
32737,GSL_G.2_main_1,1700069428168,P.19,I maybe spend one day wandering around Washington,"""P.19_P.21""",90887,panda.png
32738,GSL_G.2_main_1,1700069433162,P.17,Nature for sure,"""P.15_P.17""",694133,donkey.png
32739,GSL_G.2_main_1,1700069437089,P.22,it's a big lecture with over 450 students,"""P.19_P.22""",504005,dog.png
32740,GSL_G.2_main_1,1700069440837,P.20,im a first year so i just joined this semester but im really excited to see where it goes,"""P.20_P.23""",594825,Pig.png
32741,GSL_G.2_main_1,1700069441125,P.18,No way,"""P.14_P.18""",551759,bear.png
32742,GSL_G.2_main_1,1700069441399,P.15,yes i love it everything is so pretty here,"""P.15_P.18""",90684,monkey.png
32743,GSL_G.2_main_1,1700069442483,P.21,ooh that sounds fun!,"""P.19_P.21""",696373,dog2.png
32744,GSL_G.2_main_1,1700069444997,P.20,the people seem super nice,"""P.20_P.23""",594825,Pig.png
32745,GSL_G.2_main_1,1700069445085,P.19,"Wowwww,","""P.19_P.22""",90887,panda.png
32746,GSL_G.2_main_1,1700069445779,P.15,what's a hot take you have,"""P.15_P.18""",90684,monkey.png
32747,GSL_G.2_main_1,1700069449110,P.19,much larger than mine,"""P.19_P.22""",90887,panda.png
32748,GSL_G.2_main_1,1700069449248,P.17,What was it like growing up on a farm?,"""P.15_P.17""",694133,donkey.png
32749,GSL_G.2_main_1,1700069458981,P.14,Are you pre med as well?,"""P.14_P.16""",464297,rabbit.png
32750,GSL_G.2_main_1,1700069460557,P.18,I love kellogg,"""P.14_P.18""",551759,bear.png
32751,GSL_G.2_main_1,1700069461087,P.22,that's awesomeeee,"""P.18_P.22""",504005,dog.png
32752,GSL_G.2_main_1,1700069463259,P.20,ooh where are you from?,"""P.18_P.20""",594825,Pig.png
32753,GSL_G.2_main_1,1700069463515,P.23,hii where is your favorite place that you've traveled to?,"""P.21_P.23""",976819,elephant.png
32754,GSL_G.2_main_1,1700069465917,P.19,is the content difficult,"""P.19_P.22""",90887,panda.png
32755,GSL_G.2_main_1,1700069467960,P.22,check out that class if you get a chance,"""P.18_P.22""",504005,dog.png
32756,GSL_G.2_main_1,1700069471704,P.14,True!,"""P.14_P.20""",464297,rabbit.png
32757,GSL_G.2_main_1,1700069478823,P.14,Do you like uva so far?,"""P.14_P.20""",464297,rabbit.png
32758,GSL_G.2_main_1,1700069482005,P.19,me toooo,"""P.19_P.20""",90887,panda.png
32759,GSL_G.2_main_1,1700069482711,P.20,yeah i could see that,"""P.15_P.20""",594825,Pig.png
32760,GSL_G.2_main_1,1700069488124,P.20,if you dont think about it too much,"""P.15_P.20""",594825,Pig.png
32761,GSL_G.2_main_1,1700069489303,P.22,I think it'll be really beneficial because you also learn about working with children and how to engage their learning,"""P.18_P.22""",504005,dog.png
32762,GSL_G.2_main_1,1700069496891,P.18,Green bean casserole is one of my favorite thanksgiving foods,"""P.15_P.18""",551759,bear.png
